Number,FieldState,MotifSum,Entropy,HilbertMag,CompositeScore,EnhancedCompositeScore,RhythmicCompositeScore,UnionPrediction,InferredFieldState,UMAP_X,UMAP_Y,PrimeStatus,PrimeType,Type,BoundaryTransitionIndex,TransitionFlag
286619,High,20,0.4,14.0,0.5944321303644367,0.810425092427882,0.8475515440737535,1,Unknown,3.4463956,1.2845322,True Prime,General,,1.1798648014449187,False
309433,Low,34,0.7647058823529411,30.0,0.6633225600846575,0.8104428248763798,0.8481569327439309,1,Unknown,-0.7382381,3.720749,True Prime,General,,1.181250877329557,False
390307,Mid,34,0.0588235294117647,18.0,0.5841440144613245,0.8104471743080941,0.8280107312488938,1,Unknown,5.478009,9.666961,True Prime,General,,1.1815908553315735,False
569983,Mid,44,0.1818181818181818,26.0,0.6323640014225674,0.8104498735274909,0.8137019592209971,1,Unknown,4.0607386,9.5978565,True Prime,General,,1.1818018427151646,False
245417,Mid,8,0.5,6.0,0.617092429127634,0.8104694406847412,0.8480248384727435,1,Unknown,4.5230703,7.8882594,True Prime,General,,1.1833313305802535,False
546919,Mid,44,0.1818181818181818,26.0,0.6702969704683521,0.8104753445422503,0.8349828160122468,1,Unknown,4.243831,3.8063521,True Prime,General,,1.1837928119442465,False
226427,Low,24,0.5,18.0,0.6225059642929685,0.810513255564135,0.8360412724556945,1,Low,4.674617,9.556062,True Prime,General,,1.1867561676930527,False
511223,Mid,24,0.1666666666666666,14.0,0.6234907628059198,0.8105215482632439,0.8350197789890405,1,Low,3.76265,7.256847,True Prime,General,,1.187404375426732,False
483061,Low,40,0.5,30.0,0.6341827905869919,0.8105243246991392,0.8435251113888251,1,Unknown,4.75456,5.364648,True Prime,General,,1.1876213985208752,False
460111,Low,28,0.1428571428571428,16.0,0.5729970968196957,0.8105401329436871,0.8466608314278189,1,Unknown,0.31042892,1.836556,True Prime,General,,1.1888570669368361,False
468421,High,50,0.28,32.0,0.6744286437955377,0.8105531461698599,0.8153555775717719,1,Unknown,7.5440645,3.7539237,True Prime,General,,1.1898742597391527,False
530701,Mid,18,0.1111111111111111,10.0,0.5907031300250932,0.8106003083947959,0.8389629519624408,1,Unknown,8.621286,4.967915,True Prime,General,,1.193560745711912,False
362941,Low,24,0.1666666666666666,14.0,0.592056663059895,0.8106113558910448,0.8442210344660435,1,Unknown,0.21394894,1.0919706,True Prime,General,,1.1944242851231877,False
534091,High,24,0.1666666666666666,14.0,0.5984140033141534,0.8106377054528642,0.8371305222854111,1,Low,0.9579975,2.762086,True Prime,General,,1.196483926926921,False
305419,Low,10,0.2,6.0,0.5971163592675066,0.8106617755278711,0.8429670574460444,1,Unknown,3.400506,1.828833,True Prime,General,,1.1983653901953868,False
542219,Low,30,0.2,18.0,0.5998067690249536,0.8106734046084185,0.843644375316249,1,Unknown,0.76033896,5.813094,True Prime,General,,1.1992743897680798,False
218947,High,22,0.4545454545454545,16.0,0.6025903355433935,0.8107435682822751,0.8170495652186891,1,Unknown,0.43526864,2.0275345,True Prime,General,,1.2047588087033665,False
342989,High,48,0.25,30.0,0.6291931490869493,0.8107468613227371,0.8155105496940751,1,Unknown,7.195205,8.237103,True Prime,General,,1.2050162127483894,False
467897,Low,6,0.3333333333333333,4.0,0.5972663873307595,0.8107560449246805,0.8485829042872289,1,Unknown,8.886185,3.9373198,True Prime,General,,1.205734058859116,False
252283,High,12,0.0,6.0,0.6085657447245838,0.8107588710588008,0.8229215793947803,1,Low,5.9529357,10.085993,True Prime,General,,1.2059549666684082,False
229841,High,10,0.2,6.0,0.5974158463460713,0.8108499567630103,0.8243794709755836,1,Low,2.2285068,5.250998,True Prime,General,,1.2130747785802147,False
290761,Low,30,0.6,24.0,0.6902772486258733,0.8108961545726231,0.8296186230955938,1,Unknown,-0.09986251,5.153569,True Prime,General,,1.2166858799932765,False
397361,Low,16,0.5,12.0,0.6015074274129415,0.8109025666157297,0.8469507783654522,1,Unknown,6.271696,9.671119,True Prime,General,,1.2171870842303796,False
350971,Mid,18,0.1111111111111111,10.0,0.5659254541775842,0.8109043933235894,0.845581830771734,1,Unknown,4.1643634,5.57935,True Prime,General,,1.2173298708124467,False
487741,Low,24,0.3333333333333333,16.0,0.6078858222949592,0.8109421457495098,0.8342901426156597,1,Low,1.8368944,6.3132915,True Prime,General,,1.220280829737347,False
502807,Mid,32,0.25,20.0,0.639502807383733,0.8109672532287389,0.8450900592627553,1,Unknown,5.3182306,9.668426,True Prime,General,,1.222243382821189,False
347329,High,24,0.0,12.0,0.5963113861261827,0.8109954129469021,0.8473959340645727,1,Unknown,1.3686043,3.509,True Prime,General,,1.2244445174399758,False
483281,Mid,38,0.5789473684210527,30.0,0.6615695929136314,0.811020233241555,0.8487942549407286,1,Unknown,5.036351,6.981535,True Prime,General,,1.2263846224329378,False
542761,Low,24,0.1666666666666666,14.0,0.6116919142303464,0.8110443076373375,0.8393181513564718,1,Unknown,2.2307844,5.2152877,True Prime,General,,1.228266423439463,False
398033,High,10,0.2,6.0,0.5977359408392968,0.8110510865659557,0.814182929651779,1,Unknown,-0.116225846,2.3590772,True Prime,General,,1.2287963056766833,False
386159,High,8,0.5,6.0,0.5990736133441208,0.8110521681760785,0.843279371564611,1,Unknown,0.52031565,5.62621,True Prime,General,,1.2288808508937739,False
309223,Mid,48,0.25,30.0,0.6613419786069594,0.8111061506386302,0.840239466275164,1,Unknown,0.22048731,4.3160634,True Prime,General,,1.2331004480659118,False
227147,Low,22,0.4545454545454545,16.0,0.6031960394243364,0.8111241593414643,0.8298010269106665,1,Low,4.063873,9.607573,True Prime,General,,1.2345081176674932,False
237851,Mid,36,0.6666666666666666,30.0,0.6630712230000115,0.8111243367929099,0.8418771180231531,1,Unknown,1.2607678,4.8570576,True Prime,General,,1.2345219883503482,False
354779,Mid,28,0.1428571428571428,16.0,0.5992082930818338,0.811136793527905,0.8488875031698088,1,Unknown,2.1534557,1.9733145,True Prime,General,,1.2354956824219983,False
362381,High,16,0.5,12.0,0.6019311943349256,0.8111688384801863,0.8394177760307503,1,Unknown,-0.7029565,2.3407435,True Prime,General,,1.238000510539051,False
336227,High,16,0.5,12.0,0.6082689340396648,0.8111828721329668,0.8259976219839511,1,Low,4.742971,6.6902328,True Prime,General,,1.2390974660832836,False
320647,Mid,30,0.3333333333333333,20.0,0.6348903874368539,0.8111978774339252,0.848870584957026,1,Unknown,7.732667,5.049211,True Prime,General,,1.2402703715510666,False
455993,Mid,10,0.2,6.0,0.597981158974542,0.8112051681770558,0.8486134204665952,1,Unknown,3.0301194,7.717534,True Prime,General,,1.240840260319423,False
526037,High,22,0.0909090909090909,12.0,0.6421966475771965,0.8112099755358491,0.8204152483919602,1,Unknown,3.1827543,8.121368,True Prime,General,,1.2412160326834587,False
230683,High,30,0.3333333333333333,20.0,0.6159703376824224,0.811214318985283,0.823285937735966,1,Low,6.70778,8.178668,True Prime,General,,1.2415555430740977,False
343073,Low,20,0.2,12.0,0.5867795969204911,0.8112637912644431,0.8233255155592947,1,Unknown,1.778921,5.813475,True Prime,General,,1.2454225969166957,False
570959,High,12,0.6666666666666666,10.0,0.6084051936353183,0.8112684901807721,0.8143568525436263,1,Unknown,2.6377792,0.20182912,True Prime,General,,1.2457898927590196,False
562589,High,12,0.6666666666666666,10.0,0.6084834898268079,0.8113176872082093,0.8487034356915176,1,Unknown,4.221826,2.2629294,True Prime,General,,1.2496354312550222,False
222791,High,6,0.3333333333333333,4.0,0.5918612167748314,0.8113279865170322,0.8386335652375672,1,Unknown,7.5291023,5.0282016,True Prime,General,,1.250440487792457,False
241811,High,10,0.2,6.0,0.5982093559314134,0.81134855461431,0.8459371598043113,1,Unknown,1.4172407,3.1623762,True Prime,General,,1.2520482152099768,False
573829,High,30,0.2,18.0,0.6387785866094947,0.8113516310010812,0.8144233651998763,1,Unknown,-0.14180751,2.3429112,True Prime,General,,1.2522886842865364,False
425291,High,16,0.25,10.0,0.5806509600829909,0.8113811463714606,0.8144469774961814,1,Unknown,2.3669949,6.9093494,True Prime,General,,1.2545957849170108,False
340117,Low,10,0.2,6.0,0.5793371599453487,0.8113950648460277,0.8234305344245628,1,Unknown,2.0881524,1.4698516,True Prime,General,,1.2556837374324703,False
328421,High,18,0.1111111111111111,10.0,0.5856942236296793,0.8114212406264911,0.8367676605055794,1,Unknown,7.980532,6.098936,True Prime,General,,1.2577297954298419,False
546691,Low,26,0.3846153846153846,18.0,0.6289552699495483,0.8114368294743313,0.8454657202592326,1,Unknown,-0.09843301,3.6255054,True Prime,General,,1.2589483144664666,False
451699,Low,18,0.1111111111111111,10.0,0.5857426578910352,0.8114516740567703,0.8465192295327317,1,Unknown,5.7682195,5.325353,True Prime,General,,1.2601086571985416,False
554711,Mid,24,0.6666666666666666,20.0,0.6203585210946639,0.8114532974652052,0.8421402865609907,1,Unknown,3.7312229,3.6763108,True Prime,General,,1.2602355526626856,False
483709,High,22,0.0909090909090909,12.0,0.6047294463385718,0.8114771674354947,0.8262330582259749,1,Low,1.8584492,1.4846954,True Prime,General,,1.2621013745309628,False
565919,High,12,0.6666666666666666,10.0,0.6087946600476114,0.8115132094884023,0.8145526279897279,1,Unknown,6.8321257,1.1938853,True Prime,General,,1.2649186403120742,False
237763,High,18,0.5555555555555556,14.0,0.6227903348659574,0.8115313767566659,0.8378454593284542,1,Low,3.4171343,1.2151812,True Prime,General,,1.2663387043507763,False
393947,High,30,0.0666666666666666,16.0,0.6048199363917168,0.8115340264160231,0.8221240838749626,1,Low,6.3148475,9.483155,True Prime,General,,1.2665458178206424,False
483163,Low,28,0.7142857142857143,24.0,0.6484838907607093,0.8115738428290509,0.8470738343366216,1,Unknown,7.8419137,6.4085755,True Prime,General,,1.2696581105148776,False
436547,High,18,0.7777777777777778,16.0,0.632000375348037,0.81167132981914,0.8326291879263212,1,Unknown,-0.7839324,2.7396865,True Prime,General,,1.2772782858135923,False
502669,High,36,0.0,18.0,0.6100392766392329,0.8116847576013672,0.8379681640042161,1,Low,1.2283374,4.722287,True Prime,General,,1.278327882835206,False
362429,Mid,12,0.6666666666666666,10.0,0.6280163281164124,0.8116862883237358,0.843077229608178,1,Unknown,3.373467,1.2405632,True Prime,General,,1.278447533393419,False
483773,High,20,0.4,14.0,0.6154187723607338,0.811707183963384,0.8147078075697188,1,Unknown,5.5834684,1.5145154,True Prime,General,,1.2800808635121637,False
463747,High,12,0.0,6.0,0.6290372230623529,0.8117172620392565,0.833806602181606,1,Low,4.6842556,9.018748,True Prime,General,,1.2808686271383867,False
335833,Low,22,0.0909090909090909,12.0,0.5672490122879413,0.8117360445626982,0.8491915084929856,1,Unknown,-0.82185596,2.8521664,True Prime,General,,1.2823367832589816,False
316783,Low,16,0.25,10.0,0.5749151945945227,0.8117453602613878,0.8398789934557116,1,Unknown,5.7989044,6.4571934,True Prime,General,,1.2830649548537711,False
514769,Mid,26,0.0769230769230769,14.0,0.5988846378703645,0.811772864704575,0.8490675776886097,1,Unknown,0.015647698,6.4413657,True Prime,General,,1.2852148692001724,False
343037,High,32,0.125,18.0,0.6002752196079654,0.8118071915712941,0.8194120873083703,1,Low,0.48142532,3.3401978,True Prime,General,,1.2878980656104424,False
268123,High,42,0.5238095238095238,32.0,0.6438940072490662,0.8118186276926492,0.8209021701174003,1,Unknown,2.8177073,8.443312,True Prime,General,,1.2887919823205976,False
230233,Low,12,0.0,6.0,0.597639713486227,0.8118300609206317,0.8493763317463913,1,Unknown,0.38360924,1.6438746,True Prime,General,,1.289685672867171,False
305449,High,30,0.4666666666666667,22.0,0.6322829525057199,0.8118488857885318,0.8457953653105909,1,Unknown,0.49339777,2.0868936,True Prime,General,,1.2911571388878411,False
381697,High,34,0.4117647058823529,24.0,0.6575662188945085,0.8118624861935718,0.826541313232435,1,Unknown,5.1557474,3.6168094,True Prime,General,,1.2922202291570555,False
408979,Low,26,0.3846153846153846,18.0,0.6106961054608725,0.8118685350370485,0.8316097489430071,1,Low,7.322381,5.0374556,True Prime,General,,1.292693043504944,False
223007,Mid,18,0.7777777777777778,16.0,0.6261067676140317,0.8119363643091924,0.8494613744572398,1,Unknown,4.04645,4.925378,True Prime,General,,1.2979949914227933,False
211879,Mid,12,0.6666666666666666,10.0,0.6094824566918715,0.8119453831322927,0.8484835398021331,1,Unknown,5.9870915,1.0782151,True Prime,General,,1.2986999574182538,False
316777,High,14,0.1428571428571428,8.0,0.5865769023766794,0.8119758674826398,0.839151870010053,1,Unknown,7.0208735,1.499703,True Prime,General,,1.3010827994087613,False
495181,Low,38,0.0526315789473684,20.0,0.6181844670273371,0.8119950556758393,0.8492453304656218,1,Unknown,0.14447242,1.0793672,True Prime,General,,1.3025826651417352,False
554791,High,8,0.5,6.0,0.6006032555735356,0.8120133113593895,0.8351470751035619,1,Low,4.1048336,8.651492,True Prime,General,,1.3040096402562917,False
245527,Mid,12,0.0,6.0,0.6168929942691879,0.8120230034496687,0.8453503525129418,1,Unknown,6.0526495,3.0625887,True Prime,General,,1.3047672329039997,False
463973,Mid,24,0.1666666666666666,14.0,0.5880745359002897,0.8120774598134041,0.848589201147022,1,Unknown,7.8106165,7.771361,True Prime,General,,1.3090238730712105,False
294341,Mid,10,0.2,6.0,0.6120298915368182,0.8120961123576081,0.8491290794229137,1,Unknown,1.2816957,6.2904563,True Prime,General,,1.3104818692250777,False
554779,Low,22,0.0909090909090909,12.0,0.6057339133485815,0.8121083193486457,0.8373173234833071,1,Low,4.7523327,1.2924752,True Prime,General,,1.3114360417920106,False
538297,Low,18,0.5555555555555556,14.0,0.5984595109733643,0.8121162389169959,0.8460092478133618,1,Unknown,0.35349143,1.1783341,True Prime,General,,1.3120550833591331,False
550553,Low,36,0.3333333333333333,24.0,0.6187463512608427,0.8121191751458064,0.8493446260415967,1,Unknown,0.49553546,2.2804952,True Prime,General,,1.3122845968381416,False
222601,High,26,0.0769230769230769,14.0,0.5994848016004958,0.8121499746372072,0.8240344622575055,1,Low,6.244402,7.1434693,True Prime,General,,1.31469207216762,False
222977,Mid,12,0.6666666666666666,10.0,0.6351333795328895,0.8121899986636578,0.8492041884677536,1,Unknown,5.9284534,7.1757054,True Prime,General,,1.31782059318807,False
241543,Mid,22,0.4545454545454545,16.0,0.59860161220608,0.8122055275287631,0.8466227381358737,1,Unknown,6.4151998,3.4396389,True Prime,General,,1.3190344236097897,False
347051,Low,16,0.25,10.0,0.5945962417629471,0.8122070876981187,0.8411202159227541,1,Unknown,6.8868704,7.5704513,True Prime,General,,1.3191563759233698,False
455953,Mid,28,0.1428571428571428,16.0,0.6135470988124639,0.8122100037593439,0.8497680030074752,1,Unknown,2.6332676,7.317482,True Prime,General,,1.319384312981412,False
362431,High,14,0.7142857142857143,12.0,0.6049458055515982,0.8122236162950355,0.8442165300597765,1,Unknown,8.869031,4.14334,True Prime,General,,1.32044835145603,False
335273,High,20,0.2,12.0,0.6072765526250359,0.8122381908232019,0.8182452632514305,1,Low,-1.0227032,2.511768,True Prime,General,,1.3215875851057999,False
226267,High,42,0.238095238095238,26.0,0.6239280064282892,0.812246227096147,0.8241114642246573,1,Low,1.1013027,3.8121192,True Prime,General,,1.3222157490129425,False
429197,Low,30,0.0666666666666666,16.0,0.5807107120174264,0.8122581295454806,0.8353429296524343,1,Unknown,3.1411142,1.0816786,True Prime,General,,1.3231461167504528,False
452009,Mid,30,0.4666666666666667,22.0,0.6140587167746617,0.812302538664575,0.844947682561176,1,Unknown,1.9984989,6.9502926,True Prime,General,,1.3266174032477742,False
479891,High,22,0.0909090909090909,12.0,0.6124014039311592,0.812329550346224,0.8198299743283175,1,Low,0.7943189,3.9045212,True Prime,General,,1.3287288003592252,False
463643,High,16,0.25,10.0,0.5885049570917082,0.812347912855383,0.8241928128320455,1,Low,3.4457467,7.5247674,True Prime,General,,1.3301641256122438,False
339211,Low,36,0.3333333333333333,24.0,0.6254723258867211,0.812377154304798,0.8308034228813342,1,Low,2.225443,5.455308,True Prime,General,,1.3324498149162907,False
574051,High,28,0.2857142857142857,18.0,0.6102059235152693,0.8123999699580804,0.8385403338895845,1,Low,4.993947,2.613954,True Prime,General,,1.334233224963189,False
432373,High,30,0.0666666666666666,16.0,0.6251638452593831,0.8124122597463891,0.8485294115041617,1,Unknown,7.369475,8.1643305,True Prime,General,,1.33519386946776,False
260081,Low,42,0.6190476190476191,34.0,0.6728392233702327,0.812454319550589,0.8444010926642193,1,Unknown,2.0058227,1.5899514,True Prime,General,,1.3384815192427693,False
282383,High,12,0.0,6.0,0.6175834997752492,0.8124568791935697,0.8343982959050575,1,Low,1.4549618,6.3937564,True Prime,General,,1.338681596485867,False
354737,Low,16,0.25,10.0,0.6266450831611275,0.812503549968667,0.8494550295117611,1,Unknown,1.6585512,5.0113454,True Prime,General,,1.3423296677540784,False
471893,Low,30,0.4666666666666667,22.0,0.6333263357736865,0.8125044905412657,0.8421899075918624,1,Unknown,5.599444,6.72388,True Prime,General,,1.342403188621598,False
578353,Low,36,0.4444444444444444,26.0,0.6788762062445708,0.8125083118548371,0.8499847178313542,1,Unknown,0.90847135,4.790848,True Prime,General,,1.3427018857016741,False
354401,High,30,0.3333333333333333,20.0,0.6117485080420461,0.8125298070309454,0.8309255450622504,1,Low,2.2046072,0.39898005,True Prime,General,,1.3443820792318262,False
328381,Mid,18,0.7777777777777778,16.0,0.6208032788243227,0.8125721971400239,0.8405404629586214,1,Unknown,-0.5135641,5.4944506,True Prime,General,,1.347695547642483,False
282881,Mid,20,0.2,12.0,0.6268278433042477,0.812618386407125,0.8469530252385635,1,Unknown,8.539305,3.6204584,True Prime,General,,1.3513059813209418,False
522479,Low,28,0.2857142857142857,18.0,0.6295831121241084,0.8126707693610397,0.8495888050256589,1,Unknown,4.9884944,0.48758408,True Prime,General,,1.355400551182304,False
566131,High,42,0.1428571428571428,24.0,0.6598952444691422,0.8127154173658566,0.8346051264428834,1,Unknown,1.9566978,5.646064,True Prime,General,,1.3588905104387334,False
215927,High,18,0.3333333333333333,12.0,0.6094013354122673,0.8127338493140501,0.8397582554751813,1,Unknown,-0.98901725,2.7029095,True Prime,General,,1.3603312634684752,False
479581,Mid,24,0.0,12.0,0.592769863639956,0.8127383686521223,0.8439188938708857,1,Unknown,2.0803506,2.3698766,True Prime,General,,1.3606845223834643,False
578077,Low,30,0.0666666666666666,16.0,0.6004427050446228,0.8127518685623933,0.8423878100087616,1,Unknown,7.889532,6.386639,True Prime,General,,1.3617397573711056,False
522113,High,44,0.3636363636363636,30.000000000000004,0.6540055800813468,0.8127539919091977,0.8259026990925342,1,Unknown,8.481371,3.7516506,True Prime,General,,1.361905731054923,False
503599,High,16,0.25,10.0,0.6270875807423479,0.8127815911508749,0.8155673333197153,1,Unknown,7.439403,6.1675305,True Prime,General,,1.3640630554271216,False
223273,Low,18,0.5555555555555556,14.0,0.6185422130965125,0.8128303442721396,0.839835451441653,1,Unknown,3.1822875,6.656346,True Prime,General,,1.3678738955203174,False
340073,Low,16,0.25,10.0,0.6083021009460388,0.8128825890745923,0.8299590630620926,1,Low,0.046098325,5.3650775,True Prime,General,,1.3719576666242579,False
336151,Mid,14,0.1428571428571428,8.0,0.6133403613103282,0.8129195396045313,0.8369381720620688,1,Low,6.344092,7.830336,True Prime,General,,1.3748459444883936,False
297797,High,16,0.5,12.0,0.5921009997121159,0.8129285918981232,0.8312445729559933,1,Low,7.995733,4.891359,True Prime,General,,1.3755535267407748,False
417509,Low,18,0.7777777777777778,16.0,0.6277234408847654,0.8129521930199369,0.83247667532932,1,Low,3.300624,3.1626303,True Prime,General,,1.3773983337791573,False
211969,High,30,0.3333333333333333,20.0,0.6187403057209407,0.812954814799935,0.8454695034694635,1,Unknown,8.326995,5.394935,True Prime,General,,1.3776032680289678,False
405701,Low,14,0.7142857142857143,12.0,0.6061127625981332,0.812956868024705,0.8425518095786129,1,Unknown,1.2809005,2.8154786,True Prime,General,,1.3777637605486426,False
282847,Low,18,0.5555555555555556,14.0,0.61880928228696,0.8129981558864732,0.8486272497820477,1,Unknown,0.37665263,3.9572377,True Prime,General,,1.38099107061427,False
248579,High,18,0.1111111111111111,10.0,0.6135152606189533,0.8130294367262362,0.8261230549461647,1,Low,5.2066994,0.44014305,True Prime,General,,1.38343617105554,False
503431,High,18,0.1111111111111111,10.0,0.5819689008221797,0.8130487063024191,0.8300919568443538,1,Unknown,2.6791584,0.90256035,True Prime,General,,1.384942398176836,False
546547,Mid,46,0.0434782608695652,24.0,0.6261902564694753,0.8130572001899016,0.8504238284994058,1,Unknown,4.7847924,2.5220335,True Prime,General,,1.3856063320158523,False
297907,Low,18,0.5555555555555556,14.0,0.6189461879654525,0.8130841798972577,0.8409500491644084,1,Unknown,-0.1922267,6.518273,True Prime,General,,1.3877152298223543,False
301933,Low,16,0.25,10.0,0.5897110417284784,0.8131057502142348,0.8503968831812737,1,Unknown,0.6922553,3.3714426,True Prime,General,,1.3894012968192355,False
443701,Mid,22,0.0909090909090909,12.0,0.5694532561295631,0.8131210703563053,0.8409795615316455,1,Unknown,6.272232,2.78407,True Prime,General,,1.3905988121807387,False
347201,Low,12,0.3333333333333333,8.0,0.6403246670159052,0.8131625413716237,0.850332705940126,1,Unknown,1.8222808,5.635608,True Prime,General,,1.3938404386403582,False
226531,Low,36,0.1111111111111111,20.0,0.6088071542316386,0.8131999368264577,0.8449975864849143,1,Unknown,4.2657566,8.90245,True Prime,General,,1.396763494536843,False
499033,Mid,12,0.0,6.0,0.6187938720799498,0.8132174106875103,0.8505739285500082,1,Unknown,7.7927628,3.1141012,True Prime,General,,1.3981293576560556,False
495289,High,24,0.0,12.0,0.5935466829190705,0.8132264792314643,0.8479390736724888,1,Unknown,2.5600684,1.8195646,True Prime,General,,1.3988382101354515,False
574699,High,16,0.5,12.0,0.6304752346393844,0.8132313301626094,0.8392054220532124,1,Unknown,5.3982334,1.222036,True Prime,General,,1.399217388379173,False
305849,Mid,18,0.1111111111111111,10.0,0.5823791374788808,0.8133064764911275,0.8428314963517521,1,Unknown,3.2025957,8.150494,True Prime,General,,1.4050912818683372,False
409639,High,48,0.25,30.0,0.6143331485892731,0.8133144148870852,0.8411342371562702,1,Unknown,5.6205297,3.4508479,True Prime,General,,1.4057117951156222,False
499423,Low,36,0.1111111111111111,20.0,0.6090006164294747,0.8133214978484424,0.829026544011343,1,Low,1.6596085,6.5296764,True Prime,General,,1.4062654423984706,False
421453,High,26,0.5384615384615384,20.0,0.6346404679093796,0.8133302190154821,0.8175772358482716,1,Unknown,4.501492,1.257582,True Prime,General,,1.406947141788212,False
405487,Low,18,0.5555555555555556,14.0,0.6699703239092208,0.8133989134096837,0.8506971990752316,1,Unknown,3.4996858,5.1771607,True Prime,General,,1.4123167129010021,False
211801,Mid,22,0.0909090909090909,12.0,0.5952210112422349,0.8134390968718415,0.8507512774974733,1,Unknown,7.811467,1.7629074,True Prime,General,,1.4154576963847583,False
248797,Mid,24,0.3333333333333333,16.0,0.6245044360369455,0.8134478621495391,0.847074546399397,1,Unknown,0.863999,2.7356944,True Prime,General,,1.416142843731466,False
238267,Mid,30,0.6,24.0,0.6311967534247152,0.8134557552193062,0.8393849620985666,1,Unknown,-0.18297015,2.0966797,True Prime,General,,1.416759814008376,False
275729,High,22,0.0909090909090909,12.0,0.6078811537238353,0.8134575272940847,0.817679082471154,1,Unknown,0.6588378,4.258904,True Prime,General,,1.4168983301369593,False
327779,High,40,0.1,22.0,0.6408435162964254,0.8134885577691501,0.8316925456528147,1,Unknown,0.3463537,1.2872424,True Prime,General,,1.4193238605527019,False
301901,Low,10,0.2,6.0,0.6205907063200811,0.8135070043192295,0.8500170735868314,1,Unknown,5.8123384,1.5762105,True Prime,General,,1.420765754954542,False
253349,High,18,0.3333333333333333,12.0,0.6169519804222383,0.8135100060592164,0.8177210654832594,1,Low,3.5670469,2.7469432,True Prime,General,,1.421000389185022,False
339173,High,26,0.0769230769230769,14.0,0.5953715471733364,0.8135336853849195,0.8291962940405182,1,Low,0.0043662186,2.597117,True Prime,General,,1.4228513091144217,False
499439,High,36,0.1111111111111111,20.0,0.5967083532530141,0.8135342225810562,0.8278787023424223,1,Low,2.6965213,7.3206744,True Prime,General,,1.4228932996274901,False
363059,Low,14,0.7142857142857143,12.0,0.613475553721528,0.8136149877027263,0.8364284161782325,1,Low,8.359798,5.4144907,True Prime,General,,1.4292063921189633,False
351457,Low,32,0.25,20.0,0.6311167354525309,0.8136344140483623,0.8292768769712757,1,High,8.234803,5.2760935,True Prime,General,,1.430724873292958,False
483719,Low,18,0.1111111111111111,10.0,0.570320276246043,0.8136658581888608,0.8266321921162688,1,Unknown,3.2603052,1.8190072,True Prime,General,,1.4331827383116318,False
259993,Low,12,0.6666666666666666,10.0,0.6501742618737795,0.8137043552854991,0.8395838421515207,1,Unknown,1.7617146,1.823695,True Prime,General,,1.4361919052231034,False
530969,High,30,0.4666666666666667,22.0,0.6542002280111425,0.8137157363194748,0.8147149880304573,1,Unknown,6.8126674,8.349096,True Prime,General,,1.437081515969071,False
238321,Mid,18,0.1111111111111111,10.0,0.5830773726551292,0.8137452091353328,0.8354289598584674,1,Unknown,7.0720677,7.9294047,True Prime,General,,1.4393852902796642,False
293957,High,42,0.238095238095238,26.0,0.6200112738705474,0.8137534213954571,0.8293720828489486,1,Low,2.7654989,8.338845,True Prime,General,,1.4400272104137164,False
347129,Mid,32,0.875,30.0,0.6889258872478011,0.813786349526094,0.8473453363006404,1,Unknown,6.1963186,4.4917455,True Prime,General,,1.4426010731156222,False
405677,High,12,0.6666666666666666,10.0,0.5934778287846584,0.8137937156847259,0.8461406241772957,1,Unknown,7.642764,2.3835955,True Prime,General,,1.4431768568176553,False
305483,Mid,10,0.2,6.0,0.5706145951592315,0.8138507920326649,0.8493093586990004,1,Unknown,0.870215,3.180579,True Prime,General,,1.4476382908644694,False
463613,High,48,0.4166666666666667,34.0,0.6774152745249589,0.8138797198723243,0.8210701099491935,1,Unknown,8.650912,4.741546,True Prime,General,,1.449899466525105,False
271429,Low,42,0.0476190476190476,22.0,0.61493063452471,0.8139187799695087,0.851135023975607,1,Unknown,-0.19508962,6.5433636,True Prime,General,,1.4529526409790232,False
455941,Mid,20,0.2,12.0,0.6036446724308561,0.813924370706345,0.8511175649125606,1,Unknown,5.211431,3.6040294,True Prime,General,,1.4533896469292853,False
324503,Low,20,0.4,14.0,0.61895098136039,0.8139266301428663,0.8509439769571202,1,Unknown,5.876849,10.09999,True Prime,General,,1.4535662582120032,False
282809,Mid,30,0.2,18.0,0.5860979563053603,0.8139643013600417,0.8503829112194811,1,Unknown,7.4622126,2.914441,True Prime,General,,1.456510869368122,False
554633,Mid,12,0.0,6.0,0.58210559707475,0.8139740370608921,0.848993989722096,1,Unknown,3.6582134,3.8433466,True Prime,General,,1.4572718708829697,False
558241,Mid,28,0.2857142857142857,18.0,0.6316969981664191,0.8139990192751654,0.8425537611843892,1,Unknown,3.1417277,8.189782,True Prime,General,,1.459224632496989,False
526139,High,36,0.0,18.0,0.6579452117222063,0.814008438883568,0.8356395436570518,1,Unknown,2.9774487,6.240628,True Prime,General,,1.4599609263061173,False
452017,Mid,18,0.1111111111111111,10.0,0.6024449632512461,0.8140099776741305,0.8456456191630535,1,Unknown,3.2466464,2.0569553,True Prime,General,,1.4600812075233724,False
393593,High,24,0.5,18.0,0.6154446867837529,0.8140128444532084,0.8501375088588661,1,Unknown,4.8093796,4.2648377,True Prime,General,,1.4603052923894282,False
241981,Mid,14,0.7142857142857143,12.0,0.6267550518845828,0.814022587225971,0.8308710615831968,1,Low,7.8594475,7.478965,True Prime,General,,1.461066846687887,False
252919,Low,24,0.5,18.0,0.6407579753460299,0.8140453091435316,0.8456738843385735,1,Unknown,3.6683834,3.7537937,True Prime,General,,1.4628429297813978,False
